date,channel,region,segment,product_name,started,submitted,in_progress,completed,approved,failures,avg_time_minutes,sla_target_minutes,pipeline_total_cr,pipeline_risk_cr,sla_breached,stuck_24h
2026-02-17,Branch,West Zone,Priority,Personal Loan,1160,812,348,696,556,58,25,20,30,6.0,65,20
2026-02-17,Branch,West Zone,Priority,Home Loan,1160,812,348,696,556,58,25,20,30,6.0,65,20
2026-02-17,Branch,West Zone,SME,Credit Card,1160,812,348,696,556,58,25,20,30,6.0,65,20
2026-02-17,Branch,West Zone,SME,Personal Loan,1160,812,348,696,556,58,25,20,30,6.0,65,20
2026-02-17,Branch,West Zone,SME,Home Loan,1160,812,348,696,556,58,25,20,30,6.0,65,20
2026-02-18,Mobile App,North Zone,Retail,Credit Card,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Mobile App,North Zone,Retail,Personal Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Mobile App,North Zone,Retail,Home Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Mobile App,North Zone,Priority,Credit Card,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Mobile App,North Zone,Priority,Personal Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Mobile App,North Zone,Priority,Home Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Mobile App,North Zone,SME,Credit Card,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Mobile App,North Zone,SME,Personal Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Mobile App,North Zone,SME,Home Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Mobile App,South Zone,Retail,Credit Card,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Mobile App,South Zone,Retail,Personal Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Mobile App,South Zone,Retail,Home Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Mobile App,South Zone,Priority,Credit Card,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Mobile App,South Zone,Priority,Personal Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Mobile App,South Zone,Priority,Home Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Mobile App,South Zone,SME,Credit Card,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Mobile App,South Zone,SME,Personal Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Mobile App,South Zone,SME,Home Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Mobile App,East Zone,Retail,Credit Card,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Mobile App,East Zone,Retail,Personal Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Mobile App,East Zone,Retail,Home Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Mobile App,East Zone,Priority,Credit Card,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Mobile App,East Zone,Priority,Personal Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Mobile App,East Zone,Priority,Home Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Mobile App,East Zone,SME,Credit Card,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Mobile App,East Zone,SME,Personal Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Mobile App,East Zone,SME,Home Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Mobile App,West Zone,Retail,Credit Card,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Mobile App,West Zone,Retail,Personal Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Mobile App,West Zone,Retail,Home Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Mobile App,West Zone,Priority,Credit Card,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Mobile App,West Zone,Priority,Personal Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Mobile App,West Zone,Priority,Home Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Mobile App,West Zone,SME,Credit Card,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Mobile App,West Zone,SME,Personal Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Mobile App,West Zone,SME,Home Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Net Banking,North Zone,Retail,Credit Card,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Net Banking,North Zone,Retail,Personal Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Net Banking,North Zone,Retail,Home Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Net Banking,North Zone,Priority,Credit Card,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Net Banking,North Zone,Priority,Personal Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Net Banking,North Zone,Priority,Home Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Net Banking,North Zone,SME,Credit Card,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Net Banking,North Zone,SME,Personal Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Net Banking,North Zone,SME,Home Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Net Banking,South Zone,Retail,Credit Card,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Net Banking,South Zone,Retail,Personal Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Net Banking,South Zone,Retail,Home Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Net Banking,South Zone,Priority,Credit Card,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Net Banking,South Zone,Priority,Personal Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Net Banking,South Zone,Priority,Home Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Net Banking,South Zone,SME,Credit Card,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Net Banking,South Zone,SME,Personal Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Net Banking,South Zone,SME,Home Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Net Banking,East Zone,Retail,Credit Card,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Net Banking,East Zone,Retail,Personal Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Net Banking,East Zone,Retail,Home Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Net Banking,East Zone,Priority,Credit Card,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Net Banking,East Zone,Priority,Personal Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Net Banking,East Zone,Priority,Home Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Net Banking,East Zone,SME,Credit Card,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Net Banking,East Zone,SME,Personal Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Net Banking,East Zone,SME,Home Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Net Banking,West Zone,Retail,Credit Card,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Net Banking,West Zone,Retail,Personal Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Net Banking,West Zone,Retail,Home Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Net Banking,West Zone,Priority,Credit Card,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Net Banking,West Zone,Priority,Personal Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Net Banking,West Zone,Priority,Home Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Net Banking,West Zone,SME,Credit Card,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Net Banking,West Zone,SME,Personal Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Net Banking,West Zone,SME,Home Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Branch,North Zone,Retail,Credit Card,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Branch,North Zone,Retail,Personal Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Branch,North Zone,Retail,Home Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Branch,North Zone,Priority,Credit Card,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Branch,North Zone,Priority,Personal Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Branch,North Zone,Priority,Home Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Branch,North Zone,SME,Credit Card,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Branch,North Zone,SME,Personal Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Branch,North Zone,SME,Home Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Branch,South Zone,Retail,Credit Card,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Branch,South Zone,Retail,Personal Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Branch,South Zone,Retail,Home Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Branch,South Zone,Priority,Credit Card,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Branch,South Zone,Priority,Personal Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Branch,South Zone,Priority,Home Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Branch,South Zone,SME,Credit Card,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Branch,South Zone,SME,Personal Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Branch,South Zone,SME,Home Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Branch,East Zone,Retail,Credit Card,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Branch,East Zone,Retail,Personal Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Branch,East Zone,Retail,Home Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Branch,East Zone,Priority,Credit Card,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Branch,East Zone,Priority,Personal Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Branch,East Zone,Priority,Home Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Branch,East Zone,SME,Credit Card,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Branch,East Zone,SME,Personal Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Branch,East Zone,SME,Home Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Branch,West Zone,Retail,Credit Card,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Branch,West Zone,Retail,Personal Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Branch,West Zone,Retail,Home Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Branch,West Zone,Priority,Credit Card,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Branch,West Zone,Priority,Personal Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Branch,West Zone,Priority,Home Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Branch,West Zone,SME,Credit Card,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Branch,West Zone,SME,Personal Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-18,Branch,West Zone,SME,Home Loan,1170,819,351,702,561,58,26,20,31,6.2,66,21
2026-02-19,Mobile App,North Zone,Retail,Credit Card,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Mobile App,North Zone,Retail,Personal Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Mobile App,North Zone,Retail,Home Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Mobile App,North Zone,Priority,Credit Card,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Mobile App,North Zone,Priority,Personal Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Mobile App,North Zone,Priority,Home Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Mobile App,North Zone,SME,Credit Card,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Mobile App,North Zone,SME,Personal Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Mobile App,North Zone,SME,Home Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Mobile App,South Zone,Retail,Credit Card,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Mobile App,South Zone,Retail,Personal Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Mobile App,South Zone,Retail,Home Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Mobile App,South Zone,Priority,Credit Card,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Mobile App,South Zone,Priority,Personal Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Mobile App,South Zone,Priority,Home Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Mobile App,South Zone,SME,Credit Card,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Mobile App,South Zone,SME,Personal Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Mobile App,South Zone,SME,Home Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Mobile App,East Zone,Retail,Credit Card,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Mobile App,East Zone,Retail,Personal Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Mobile App,East Zone,Retail,Home Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Mobile App,East Zone,Priority,Credit Card,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Mobile App,East Zone,Priority,Personal Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Mobile App,East Zone,Priority,Home Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Mobile App,East Zone,SME,Credit Card,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Mobile App,East Zone,SME,Personal Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Mobile App,East Zone,SME,Home Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Mobile App,West Zone,Retail,Credit Card,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Mobile App,West Zone,Retail,Personal Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Mobile App,West Zone,Retail,Home Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Mobile App,West Zone,Priority,Credit Card,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Mobile App,West Zone,Priority,Personal Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Mobile App,West Zone,Priority,Home Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Mobile App,West Zone,SME,Credit Card,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Mobile App,West Zone,SME,Personal Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Mobile App,West Zone,SME,Home Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Net Banking,North Zone,Retail,Credit Card,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Net Banking,North Zone,Retail,Personal Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Net Banking,North Zone,Retail,Home Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Net Banking,North Zone,Priority,Credit Card,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Net Banking,North Zone,Priority,Personal Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Net Banking,North Zone,Priority,Home Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Net Banking,North Zone,SME,Credit Card,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Net Banking,North Zone,SME,Personal Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Net Banking,North Zone,SME,Home Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Net Banking,South Zone,Retail,Credit Card,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Net Banking,South Zone,Retail,Personal Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Net Banking,South Zone,Retail,Home Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Net Banking,South Zone,Priority,Credit Card,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Net Banking,South Zone,Priority,Personal Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Net Banking,South Zone,Priority,Home Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Net Banking,South Zone,SME,Credit Card,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Net Banking,South Zone,SME,Personal Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Net Banking,South Zone,SME,Home Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Net Banking,East Zone,Retail,Credit Card,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Net Banking,East Zone,Retail,Personal Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Net Banking,East Zone,Retail,Home Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Net Banking,East Zone,Priority,Credit Card,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Net Banking,East Zone,Priority,Personal Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Net Banking,East Zone,Priority,Home Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Net Banking,East Zone,SME,Credit Card,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Net Banking,East Zone,SME,Personal Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Net Banking,East Zone,SME,Home Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Net Banking,West Zone,Retail,Credit Card,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Net Banking,West Zone,Retail,Personal Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Net Banking,West Zone,Retail,Home Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Net Banking,West Zone,Priority,Credit Card,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Net Banking,West Zone,Priority,Personal Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Net Banking,West Zone,Priority,Home Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Net Banking,West Zone,SME,Credit Card,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Net Banking,West Zone,SME,Personal Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Net Banking,West Zone,SME,Home Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Branch,North Zone,Retail,Credit Card,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Branch,North Zone,Retail,Personal Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Branch,North Zone,Retail,Home Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Branch,North Zone,Priority,Credit Card,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Branch,North Zone,Priority,Personal Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Branch,North Zone,Priority,Home Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Branch,North Zone,SME,Credit Card,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Branch,North Zone,SME,Personal Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Branch,North Zone,SME,Home Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Branch,South Zone,Retail,Credit Card,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Branch,South Zone,Retail,Personal Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Branch,South Zone,Retail,Home Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Branch,South Zone,Priority,Credit Card,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Branch,South Zone,Priority,Personal Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Branch,South Zone,Priority,Home Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Branch,South Zone,SME,Credit Card,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Branch,South Zone,SME,Personal Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Branch,South Zone,SME,Home Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Branch,East Zone,Retail,Credit Card,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Branch,East Zone,Retail,Personal Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Branch,East Zone,Retail,Home Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Branch,East Zone,Priority,Credit Card,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Branch,East Zone,Priority,Personal Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Branch,East Zone,Priority,Home Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Branch,East Zone,SME,Credit Card,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Branch,East Zone,SME,Personal Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Branch,East Zone,SME,Home Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Branch,West Zone,Retail,Credit Card,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Branch,West Zone,Retail,Personal Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Branch,West Zone,Retail,Home Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Branch,West Zone,Priority,Credit Card,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Branch,West Zone,Priority,Personal Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Branch,West Zone,Priority,Home Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Branch,West Zone,SME,Credit Card,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Branch,West Zone,SME,Personal Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-19,Branch,West Zone,SME,Home Loan,1180,826,354,708,566,59,27,20,32,6.4,67,22
2026-02-20,Mobile App,North Zone,Retail,Credit Card,1190,833,357,714,571,59,28,20,33,6.6,68,23
2026-02-20,Mobile App,North Zone,Retail,Personal Loan,1190,833,357,714,571,59,28,20,33,6.6,68,23
2026-02-20,Mobile App,North Zone,Retail,Home Loan,1190,833,357,714,571,59,28,20,33,6.6,68,23
2026-02-20,Mobile App,North Zone,Priority,Credit Card,1190,833,357,714,571,59,28,20,33,6.6,68,23
2026-02-20,Mobile App,North Zone,Priority,Personal Loan,1190,833,357,714,571,59,28,20,33,6.6,68,23
2026-02-20,Mobile App,North Zone,Priority,Home Loan,1190,833,357,714,571,59,28,20,33,6.6,68,23
2026-02-20,Mobile App,North Zone,SME,Credit Card,1190,833,357,714,571,59,28,20,33,6.6,68,23
2026-02-20,Mobile App,North Zone,SME,Personal Loan,1190,833,357,714,571,59,28,20,33,6.6,68,23
2026-02-20,Mobile App,North Zone,SME,Home Loan,1190,833,357,714,571,59,28,20,33,6.6,68,23
2026-02-20,Mobile App,South Zone,Retail,Credit Card,1190,833,357,714,571,59,28,20,33,6.6,68,23
2026-02-20,Mobile App,South Zone,Retail,Personal Loan,1190,833,357,714,571,59,28,20,33,6.6,68,23
2026-02-20,Mobile App,South Zone,Retail,Home Loan,1190,833,357,714,571,59,28,20,33,6.6,68,23
2026-02-20,Mobile App,South Zone,Priority,Credit Card,1190,833,357,714,571,59,28,20,33,6.6,68,23
2026-02-20,Mobile App,South Zone,Priority,Personal Loan,1190,833,357,714,571,59,28,20,33,6.6,68,23
2026-02-20,Mobile App,South Zone,Priority,Home Loan,1190,833,357,714,571,59,28,20,33,6.6,68,23
2026-02-20,Mobile App,South Zone,SME,Credit Card,1190,833,357,714,571,59,28,20,33,6.6,68,23
2026-02-20,Mobile App,South Zone,SME,Personal Loan,1190,833,357,714,571,59,28,20,33,6.6,68,23
2026-02-20,Mobile App,South Zone,SME,Home Loan,1190,833,357,714,571,59,28,20,33,6.6,68,23
2026-02-20,Mobile App,East Zone,Retail,Credit Card,1190,833,357,714,571,59,28,20,33,6.6,68,23
2026-02-20,Mobile App,East Zone,Retail,Personal Loan,1190,833,357,714,571,59,28,20,33,6.6,68,23
2026-02-20,Mobile App,East Zone,Retail,Home Loan,1190,833,357,714,571,59,28,20,33,6.6,68,23
2026-02-20,Mobile App,East Zone,Priority,Credit Card,1190,833,357,714,571,59,28,20,33,6.6,68,23
2026-02-20,Mobile App,East Zone,Priority,Personal Loan,1190,833,357,714,571,59,28,20,33,6.6,68,23
2026-02-20,Mobile App,East Zone,Priority,Home Loan,1190,833,357,714,571,59,28,20,33,6.6,68,23
2026-02-20,Mobile App,East Zone,SME,Credit Card,1190,833,357,714,571,59,28,20,33,6.6,68,23
2026-02-20,Mobile App,East Zone,SME,Personal Loan,1190,833,357,714,571,59,28,20,33,6.6,68,23
2026-02-20,Mobile App,East Zone,SME,Home Loan,1190,833,357,714,571,59,28,20,33,6.6,68,23
2026-02-20,Mobile App,West Zone,Retail,Credit Card,1190,833,357,714,571,59,28,20,33,6.6,68,23
2026-02-20,Mobile App,West Zone,Retail,Personal Loan,1190,833,357,714,571,59,28,20,33,6.6,68,23
2026-02-20,Mobile App,West Zone,Retail,Home Loan,1190,833,357,714,571,59,28,20,33,6.6,68,23
2026-02-20,Mobile App,West Zone,Priority,Credit Card,1190,833,357,714,571,59,28,20,33,6.6,68,23
2026-02-20,Mobile App,West Zone,Priority,Personal Loan,1190,833,357,714,571,59,28,20,33,6.6,68,23
2026-02-20,Mobile App,West Zone,Priority,Home Loan,1190,833,357,714,571,59,28,20,33,6.6,68,23
2026-02-20,Mobile App,West Zone,SME,Credit Card,1190,833,357,714,571,59,28,20,33,6.6,68,23
